unix/webapp/zoneminder_packagecontrol_exec,CVE-2013-0232;OSVDB-89529;EDB-24310;URL-http://itsecuritysolutions.org/2013-01-22-ZoneMinder-Video-Server-arbitrary-command-execution-vulnerability/
unix/webapp/zpanel_username_exec,OSVDB-94038;URL-https://github.com/bobsta63/zpanelx/commit/fe9cec7a8164801e2b3755b7abeabdd607f97906;URL-http://forums.zpanelcp.com/showthread.php?27898-Serious-Remote-Execution-Exploit-in-Zpanel-10-0-0-2
windows/antivirus/ams_hndlrsvc,OSVDB-66807;BID-41959;URL-http://www.foofus.net/~spider/code/AMS2_072610.txt
windows/antivirus/ams_xfr,CVE-2009-1429;BID-34671;OSVDB-54157;ZDI-09-060;URL-http://www.symantec.com/business/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&suid=20090428_02
windows/antivirus/symantec_endpoint_manager_rce,CVE-2013-5014;CVE-2013-5015;OSVDB-103305;OSVDB-103306;EDB-31853;URL-https://www.sec-consult.com/fxdata/seccons/prod/temedia/advisories_txt/20140218-0_Symantec_Endpoint_Protection_Multiple_critical_vulnerabilities_wo_poc_v10.txt
windows/antivirus/symantec_iao,CVE-2009-1430;OSVDB-54159;BID-34674
windows/antivirus/symantec_rtvscan,CVE-2006-2630;OSVDB-25846;BID-18107;URL-http://research.eeye.com/html/advisories/published/AD20060612.html
windows/antivirus/symantec_workspace_streaming_exec,CVE-2014-1649;OSVDB-106923;BID-67189;ZDI-14-127;URL-http://www.symantec.com/security_response/securityupdates/detail.jsp?fid=security_advisory&pvid=security_advisory&year=&suid=20140512_00
windows/antivirus/trendmicro_serverprotect,CVE-2007-1070;OSVDB-33042;BID-22639
windows/antivirus/trendmicro_serverprotect_createbinding,CVE-2007-2508;OSVDB-35790;BID-23868
windows/antivirus/trendmicro_serverprotect_earthagent,CVE-2007-2508;OSVDB-35789;BID-23866
windows/arkeia/type77,CVE-2005-0491;OSVDB-14011;BID-12594;URL-http://lists.netsys.com/pipermail/full-disclosure/2005-February/031831.html
windows/backdoor/energizer_duo_payload,CVE-2010-0103;OSVDB-62782;US-CERT-VU-154421
windows/backupexec/name_service,CVE-2004-1172;OSVDB-12418;BID-11974;URL-http://www.idefense.com/application/poi/display?id=169&type=vulnerabilities
windows/backupexec/remote_agent,CVE-2005-0773;OSVDB-17624;BID-14022;URL-http://www.idefense.com/application/poi/display?id=272&type=vulnerabilities;URL-http://seer.support.veritas.com/docs/276604.htm
windows/brightstor/ca_arcserve_342,BID-31684;OSVDB-49468;CVE-2008-4397;URL-http://crackinglandia.blogspot.com/2009/10/el-colador-de-ca-computer-associates.html
windows/brightstor/discovery_tcp,CVE-2005-2535;OSVDB-13814;BID-12536;URL-http://archives.neohapsis.com/archives/bugtraq/2005-02/0123.html;EDB-1131
windows/brightstor/discovery_udp,CVE-2005-0260;OSVDB-13613;BID-12491;URL-http://www.idefense.com/application/poi/display?id=194&type=vulnerabilities
windows/brightstor/etrust_itm_alert,CVE-2007-4620;OSVDB-44040;BID-28605
windows/brightstor/hsmserver,CVE-2007-5082;OSVDB-41363;BID-25823
windows/brightstor/lgserver,CVE-2007-0449;OSVDB-31593;BID-22342
windows/brightstor/lgserver_multi,CVE-2007-3216;OSVDB-35329;BID-24348
windows/brightstor/lgserver_rxrlogin,CVE-2007-5003;OSVDB-41353;BID-24348
windows/brightstor/lgserver_rxssetdatagrowthscheduleandfilter,CVE-2007-3216;OSVDB-35329;BID-24348
windows/brightstor/lgserver_rxsuselicenseini,CVE-2007-3216;OSVDB-35329;BID-24348
windows/brightstor/license_gcr,CVE-2005-0581;OSVDB-14389;BID-12705
windows/brightstor/mediasrv_sunrpc,CVE-2007-2139;OSVDB-35326;BID-23635;ZDI-07-022
windows/brightstor/message_engine,CVE-2007-0169;OSVDB-31318;BID-22005
windows/brightstor/message_engine_72,OSVDB-68329;URL-http://www.metasploit.com/users/mc
windows/brightstor/message_engine_heap,CVE-2006-5143;OSVDB-29533;BID-20365
windows/brightstor/sql_agent,CVE-2005-1272;OSVDB-18501;BID-14453;URL-http://www.idefense.com/application/poi/display?id=287&type=vulnerabilities;URL-http://www3.ca.com/securityadvisor/vulninfo/vuln.aspx?id=33239
windows/brightstor/tape_engine,CVE-2006-6076;OSVDB-30637;BID-21221;EDB-3086;URL-http://www.ca.com/us/securityadvisor/newsinfo/collateral.aspx?cid=101317
windows/brightstor/tape_engine_0x8a,OSVDB-68330;URL-http://www.metasploit.com/users/mc
windows/brightstor/universal_agent,CVE-2005-1018;OSVDB-15471;BID-13102;URL-http://www.idefense.com/application/poi/display?id=232&type=vulnerabilities
windows/browser/adobe_cooltype_sing,CVE-2010-2883;OSVDB-67849;URL-http://contagiodump.blogspot.com/2010/09/cve-david-leadbetters-one-point-lesson.html;URL-http://www.adobe.com/support/security/advisories/apsa10-02.html
windows/browser/adobe_flash_avm2,CVE-2014-0497;OSVDB-102849;BID-65327;URL-http://helpx.adobe.com/security/products/flash-player/apsb14-04.html;URL-http://blogs.technet.com/b/mmpc/archive/2014/02/17/a-journey-to-cve-2014-0497-exploit.aspx;URL-http://blog.vulnhunt.com/index.php/2014/02/20/cve-2014-0497_analysis/
windows/browser/adobe_flash_casi32_int_overflow,ZDI-14-365;CVE-2014-0569;OSVDB-113199;URL-https://helpx.adobe.com/security/products/flash-player/apsb14-22.html;URL-http://malware.dontneedcoffee.com/2014/10/cve-2014-0569.html
windows/browser/adobe_flash_copy_pixels_to_byte_array,CVE-2014-0556;OSVDB-111110;URL-http://googleprojectzero.blogspot.com/2014/09/exploiting-cve-2014-0556-in-flash.html;URL-https://code.google.com/p/google-security-research/issues/detail?id=46;URL-http://hacklab.kr/cve-2014-0556-%EB%B6%84%EC%84%9D/;URL-http://malware.dontneedcoffee.com/2014/10/cve-2014-0556-adobe-flash-player.html;URL-https://helpx.adobe.com/security/products/flash-player/apsb14-21.html
windows/browser/adobe_flash_domain_memory_uaf,CVE-2015-0359;URL-https://helpx.adobe.com/security/products/flash-player/apsb15-06.html;URL-https://www.fireeye.com/blog/threat-research/2015/04/angler_ek_exploiting.html;URL-http://malware.dontneedcoffee.com/2015/04/cve-2015-0359-flash-up-to-1700134-and.html;URL-https://git.hacklab.kr/snippets/13;URL-http://pastebin.com/Wj3NViUu
windows/browser/adobe_flash_filters_type_confusion,CVE-2013-5331;OSVDB-100774;BID-64199;URL-http://helpx.adobe.com/security/products/flash-player/apsb13-28.html;URL-http://blog.malwaretracker.com/2014/01/cve-2013-5331-evaded-av-by-using.html
windows/browser/adobe_flash_mp4_cprt,CVE-2012-0754;OSVDB-79300;BID-52034;URL-http://contagiodump.blogspot.com/2012/03/mar-2-cve-2012-0754-irans-oil-and.html;URL-http://www.adobe.com/support/security/bulletins/apsb12-03.html
windows/browser/adobe_flash_net_connection_confusion,CVE-2015-0336;URL-https://helpx.adobe.com/security/products/flash-player/apsb15-05.html;URL-http://googleprojectzero.blogspot.com/2015/04/a-tale-of-two-exploits.html;URL-http://malware.dontneedcoffee.com/2015/03/cve-2015-0336-flash-up-to-1600305-and.html;URL-https://www.fireeye.com/blog/threat-research/2015/03/cve-2015-0336_nuclea.html;URL-https://blog.malwarebytes.org/exploits-2/2015/03/nuclear-ek-leverages-recently-patched-flash-vulnerability/
windows/browser/adobe_flash_otf_font,CVE-2012-1535;OSVDB-84607;BID-55009;URL-http://labs.alienvault.com/labs/index.php/2012/cve-2012-1535-adobe-flash-being-exploited-in-the-wild/;URL-http://vrt-blog.snort.org/2012/08/cve-2012-1535-flash-0-day-in-wild.html;URL-https://developer.apple.com/fonts/TTRefMan/RM06/Chap6.html;URL-http://contagiodump.blogspot.com.es/2012/08/cve-2012-1535-samples-and-info.html;URL-https://community.rapid7.com/community/metasploit/blog/2012/08/17/adobe-flash-player-exploit-cve-2012-1535-now-available-for-metasploit;URL-http://www.adobe.com/support/security/bulletins/apsb12-18.html
windows/browser/adobe_flash_pcre,CVE-2015-0318;URL-http://googleprojectzero.blogspot.com/2015/02/exploitingscve-2015-0318sinsflash.html;URL-https://code.google.com/p/google-security-research/issues/detail?id=199
windows/browser/adobe_flash_pixel_bender_bof,CVE-2014-0515;BID-67092;URL-http://helpx.adobe.com/security/products/flash-player/apsb14-13.html;URL-http://www.securelist.com/en/blog/8212/New_Flash_Player_0_day_CVE_2014_0515_used_in_watering_hole_attacks;URL-http://blog.trendmicro.com/trendlabs-security-intelligence/analyzing-cve-2014-0515-the-recent-flash-zero-day/
windows/browser/adobe_flash_regex_value,CVE-2013-0634;OSVDB-89936;BID-57787;URL-http://malwaremustdie.blogspot.ru/2013/02/cve-2013-0634-this-ladyboyle-is-not.html;URL-http://malware.dontneedcoffee.com/2013/03/cve-2013-0634-adobe-flash-player.html;URL-http://www.fireeye.com/blog/technical/cyber-exploits/2013/02/lady-boyle-comes-to-town-with-a-new-exploit.html;URL-http://labs.alienvault.com/labs/index.php/2013/adobe-patches-two-vulnerabilities-being-exploited-in-the-wild/;URL-http://eromang.zataz.com/tag/cve-2013-0634/
windows/browser/adobe_flash_rtmp,CVE-2012-0779;OSVDB-81656;BID-53395;URL-http://www.adobe.com/support/security/bulletins/apsb12-09.html;URL-http://contagiodump.blogspot.com.es/2012/05/may-3-cve-2012-0779-world-uyghur.html;URL-https://community.rapid7.com/community/metasploit/blog/2012/06/22/the-secret-sauce-to-cve-2012-0779-adobe-flash-object-confusion-vulnerability
windows/browser/adobe_flash_sps,CVE-2011-2140;OSVDB-74439;BID-49083;ZDI-11-276;URL-http://www.kahusecurity.com/2011/cve-2011-2140-caught-in-the-wild/;URL-http://www.adobe.com/support/security/bulletins/apsb11-21.html;URL-http://0x1byte.blogspot.com/2011/11/analysis-of-cve-2011-2140-adobe-flash.html;URL-http://www.abysssec.com/blog/2012/01/31/exploiting-cve-2011-2140-another-flash-player-vulnerability/
windows/browser/adobe_flash_uncompress_zlib_uaf,CVE-2015-0311;URL-https://helpx.adobe.com/security/products/flash-player/apsa15-01.html;URL-http://blog.hacklab.kr/flash-cve-2015-0311-%EB%B6%84%EC%84%9D/;URL-http://blog.coresecurity.com/2015/03/04/exploiting-cve-2015-0311-a-use-after-free-in-adobe-flash-player/
windows/browser/adobe_flash_uncompress_zlib_uninitialized,CVE-2014-8440;URL-https://helpx.adobe.com/security/products/flash-player/apsb14-24.html;URL-http://malware.dontneedcoffee.com/2014/11/cve-2014-8440.html;URL-http://www.verisigninc.com/en_US/cyber-security/security-intelligence/vulnerability-reports/articles/index.xhtml?id=1081
windows/browser/adobe_flash_worker_byte_array_uaf,CVE-2015-0313;URL-https://helpx.adobe.com/security/products/flash-player/apsa15-02.html;URL-http://hacklab.kr/flash-cve-2015-0313-%EB%B6%84%EC%84%9D/;URL-http://blog.trendmicro.com/trendlabs-security-intelligence/analyzing-cve-2015-0313-the-new-flash-player-zero-day/
windows/browser/adobe_flashplayer_arrayindexing,CVE-2011-2110;OSVDB-73007;BID-48268;URL-http://www.adobe.com/devnet/swf.html;URL-http://www.adobe.com/support/security/bulletins/apsb11-18.html;URL-http://www.accessroot.com/arteam/site/download.php?view.331;URL-http://www.shadowserver.org/wiki/pmwiki.php/Calendar/20110617
windows/browser/adobe_flashplayer_avm,CVE-2011-0609;OSVDB-71254;URL-http://bugix-security.blogspot.com/2011/03/cve-2011-0609-adobe-flash-player.html;URL-http://www.adobe.com/devnet/swf.html;URL-http://www.adobe.com/support/security/advisories/apsa11-01.html;URL-http://www.f-secure.com/weblog/archives/00002226.html
windows/browser/adobe_flashplayer_flash10o,CVE-2011-0611;OSVDB-71686;BID-47314;URL-http://www.adobe.com/support/security/bulletins/apsb11-07.html;URL-http://blogs.technet.com/b/mmpc/archive/2011/04/12/analysis-of-the-cve-2011-0611-adobe-flash-player-vulnerability-exploitation.aspx;URL-http://contagiodump.blogspot.com/2011/04/apr-8-cve-2011-0611-flash-player-zero.html;URL-http://bugix-security.blogspot.com/2011/04/cve-2011-0611-adobe-flash-zero-day.html;URL-http://secunia.com/blog/210
windows/browser/adobe_flashplayer_newfunction,CVE-2010-1297;OSVDB-65141;BID-40586;URL-http://www.adobe.com/support/security/advisories/apsa10-01.html;URL-http://feliam.wordpress.com/2010/02/11/flash-on-a-pdf-with-minipdf-py/
windows/browser/adobe_flatedecode_predictor02,CVE-2009-3459;BID-36600;OSVDB-58729;URL-http://blogs.adobe.com/psirt/2009/10/adobe_reader_and_acrobat_issue_1.html;URL-http://www.adobe.com/support/security/bulletins/apsb09-15.html;URL-http://www.fortiguard.com/analysis/pdfanalysis.html
windows/browser/adobe_geticon,CVE-2009-0927;OSVDB-53647;ZDI-09-014;URL-http://www.adobe.com/support/security/bulletins/apsb09-04.html
windows/browser/adobe_jbig2decode,CVE-2009-0658;OSVDB-52073;URL-http://bl4cksecurity.blogspot.com/2009/03/adobe-acrobatreader-universal-exploit.html;URL-http://www.adobe.com/support/security/bulletins/apsb09-04.html
windows/browser/adobe_media_newplayer,CVE-2009-4324;BID-37331;OSVDB-60980;URL-http://www.adobe.com/support/security/bulletins/apsb10-02.html
windows/browser/adobe_shockwave_rcsl_corruption,CVE-2010-3653;OSVDB-68803;URL-http://www.exploit-db.com/sploits/Adobe_Shockwave_Director_rcsL_Chunk_Memory_Corruption.zip;URL-http://www.adobe.com/support/security/bulletins/apsb10-25.html
windows/browser/adobe_toolbutton,CVE-2013-3346;OSVDB-96745;ZDI-13-212;URL-http://www.adobe.com/support/security/bulletins/apsb13-15.html;URL-http://www.fireeye.com/blog/technical/cyber-exploits/2013/11/ms-windows-local-privilege-escalation-zero-day-in-the-wild.html
windows/browser/adobe_utilprintf,CVE-2008-2992;OSVDB-49520
windows/browser/advantech_webaccess_dvs_getcolor,CVE-2014-2364;ZDI-14-255;URL-http://ics-cert.us-cert.gov/advisories/ICSA-14-198-02
windows/browser/aim_goaway,CVE-2004-0636;OSVDB-8398;BID-10889;URL-http://www.idefense.com/application/poi/display?id=121&type=vulnerabilities
windows/browser/aladdin_choosefilepath_bof,OSVDB-86723;EDB-22258;EDB-22301
windows/browser/amaya_bdo,CVE-2009-0323;OSVDB-55721;BID-33046;BID-33047
windows/browser/aol_ampx_convertfile,OSVDB-54706;BID-35028;EDB-8733
windows/browser/aol_icq_downloadagent,CVE-2006-5650;OSVDB-30220;BID-20930;ZDI-06-037
windows/browser/apple_itunes_playlist,CVE-2005-0043;OSVDB-12833;BID-12238
windows/browser/apple_quicktime_marshaled_punk,CVE-2010-1818;OSVDB-67705;URL-http://reversemode.com/index.php?option=com_content&task=view&id=69&Itemid=1
windows/browser/apple_quicktime_mime_type,CVE-2012-3753;OSVDB-87088;BID-56438;URL-http://support.apple.com/kb/HT5581;URL-http://asintsov.blogspot.com.es/2012/11/heapspray.html
windows/browser/apple_quicktime_rdrf,CVE-2013-1017;OSVDB-93625;BID-60097;URL-http://support.apple.com/kb/HT5770;ZDI-13-110
windows/browser/apple_quicktime_rtsp,CVE-2007-0015;OSVDB-31023;BID-21829;URL-http://projects.info-pull.com/moab/MOAB-01-01-2007.html
windows/browser/apple_quicktime_smil_debug,CVE-2010-1799;OSVDB-66636;BID-41962;URL-http://secunia.com/advisories/40729/;URL-http://support.apple.com/kb/HT4290
windows/browser/apple_quicktime_texml_font_table,OSVDB-87087;CVE-2012-3752;BID-56557;URL-http://support.apple.com/kb/HT5581
windows/browser/ask_shortformat,CVE-2007-5107;OSVDB-37735;URL-http://wslabi.com/wabisabilabi/showBidInfo.do?code=ZD-00000148
windows/browser/asus_net4switch_ipswcom,CVE-2012-4924;OSVDB-79438;URL-http://dsecrg.com/pages/vul/show.php?id=417
windows/browser/athocgov_completeinstallation,OSVDB-94557;URL-http://www.athoc.com/products/IWSAlerts_overview.aspx
windows/browser/autodesk_idrop,OSVDB-53265;BID-34352;EDB-8560;URL-http://marc.info/?l=full-disclosure&m=123870112214736
windows/browser/aventail_epi_activex,OSVDB-67286;URL-http://sotiriu.de/adv/NSOADV-2010-005.txt
windows/browser/awingsoft_web3d_bof,CVE-2009-4588;OSVDB-60017;EDB-9116;URL-http://www.shinnai.net/exploits/nsGUdeley3EHfKEV690p.txt;URL-http://www.rec-sec.com/2009/07/28/awingsoft-web3d-buffer-overflow/
windows/browser/awingsoft_winds3d_sceneurl,CVE-2009-4850;OSVDB-60049
windows/browser/baofeng_storm_onbeforevideodownload,CVE-2009-1612;OSVDB-54169;BID-34789;EDB-8579
windows/browser/barcode_ax49,EDB-4094;OSVDB-37482;BID-24596;CVE-2007-3435
windows/browser/blackice_downloadimagefileurl,CVE-2008-2683;OSVDB-46007;BID-29577;EDB-5750
windows/browser/c6_messenger_downloaderactivex,CVE-2008-2551;OSVDB-45960;BID-29519;URL-http://retrogod.altervista.org/9sg_c6_download_exec.html
windows/browser/ca_brightstor_addcolumn,CVE-2008-1472;OSVDB-43214
windows/browser/chilkat_crypt_writefile,CVE-2008-5002;OSVDB-49510;BID-32073;EDB-6963
windows/browser/cisco_anyconnect_exec,CVE-2011-2039;OSVDB-72714;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=909;URL-http://www.cisco.com/en/US/products/products_security_advisory09186a0080b80123.shtml
windows/browser/cisco_playerpt_setsource,OSVDB-80297;EDB-18641
windows/browser/cisco_playerpt_setsource_surl,CVE-2012-0284;OSVDB-84309;BID-54588;URL-http://secunia.com/secunia_research/2012-25/
windows/browser/citrix_gateway_actx,CVE-2011-2882;OSVDB-74191;URL-https://labs.idefense.com/verisign/intelligence/2009/vulnerabilities/display.php?id=929
windows/browser/clear_quest_cqole,CVE-2012-0708;BID-53170;OSVDB-81443;ZDI-12-113;URL-http://www-304.ibm.com/support/docview.wss?uid=swg21591705;URL-https://community.rapid7.com/community/metasploit/blog/2012/07/11/it-isnt-always-about-buffer-overflow
windows/browser/communicrypt_mail_activex,OSVDB-64839;EDB-12663
windows/browser/creative_software_cachefolder,CVE-2008-0955;OSVDB-45655
windows/browser/crystal_reports_printcontrol,CVE-2010-2590;OSVDB-69917;BID-45387;EDB-15733
windows/browser/dell_webcam_crazytalk,URL-http://www.dell.com/support/drivers/us/en/04/DriverDetails/DriverFileFormats?c=us&l=en&s=bsd&cs=04&DriverId=R230103;EDB-18621;OSVDB-80205
windows/browser/dxstudio_player_exec,CVE-2009-2011;BID-35273;OSVDB-54969;EDB-8922;URL-http://dxstudio.com/guide.aspx
windows/browser/ea_checkrequirements,CVE-2007-4466;OSVDB-37723
windows/browser/ebook_flipviewer_fviewerloading,CVE-2007-2919;OSVDB-37042;BID-24328
windows/browser/enjoysapgui_comp_download,CVE-2008-4830;OSVDB-53680;URL-http://dsecrg.com/files/pub/pdf/HITB%20-%20Attacking%20SAP%20Users%20with%20Sapsploit.pdf
windows/browser/enjoysapgui_preparetoposthtml,CVE-2007-3605;OSVDB-37690;BID-24772
windows/browser/facebook_extractiptc,CVE-2008-5711;OSVDB-41073;BID-27534;EDB-5049
windows/browser/foxit_reader_plugin_url_bof,OSVDB-89030;BID-57174;EDB-23944;URL-http://retrogod.altervista.org/9sg_foxit_overflow.htm;URL-http://secunia.com/advisories/51733/
windows/browser/getgodm_http_response_bof,EDB-32132;OSVDB-103910;CVE-2014-2206
windows/browser/gom_openurl,CVE-2007-5779;OSVDB-38282;URL-http://secunia.com/advisories/27418/
windows/browser/greendam_url,OSVDB-55126;URL-http://www.cse.umich.edu/~jhalderm/pub/gd/;EDB-8938;URL-http://taossa.com/archive/bh08sotirovdowd.pdf
windows/browser/honeywell_hscremotedeploy_exec,CVE-2013-0108;OSVDB-90583;BID-58134;URL-https://community.rapid7.com/community/metasploit/blog/2013/03/11/cve-2013-0108-honeywell-ebi;URL-http://ics-cert.us-cert.gov/pdf/ICSA-13-053-02.pdf
windows/browser/honeywell_tema_exec,OSVDB-76681;BID-50078;URL-http://www.us-cert.gov/control_systems/pdf/ICSA-11-285-01.pdf
windows/browser/hp_alm_xgo_setshapenodetype_exec,OSVDB-85152;BID-55272;ZDI-12-170
windows/browser/hp_easy_printer_care_xmlcachemgr,CVE-2011-4786;OSVDB-78306;BID-51396;ZDI-12-013
windows/browser/hp_easy_printer_care_xmlsimpleaccessor,CVE-2011-2404;OSVDB-74510;BID-49100;ZDI-11-261
windows/browser/hp_loadrunner_addfile,CVE-2008-0492;OSVDB-40762;BID-27456;EDB-4987;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2007-December/059296.html
windows/browser/hp_loadrunner_addfolder,CVE-2007-6530;OSVDB-39901;BID-27025;URL-http://lists.grok.org.uk/pipermail/full-disclosure/2007-December/059296.html
windows/browser/hp_loadrunner_writefilebinary,CVE-2013-2370;OSVDB-95640;BID-61441;ZDI-13-182;URL-https://h20566.www2.hp.com/portal/site/hpsc/public/kb/docDisplay/?docId=emr_na-c03862772
windows/browser/hp_loadrunner_writefilestring,CVE-2013-4798;OSVDB-95642;BID-61443;ZDI-13-207;URL-https://h20566.www2.hp.com/portal/site/hpsc/public/kb/docDisplay/?docId=emr_na-c03862772
windows/browser/hpmqc_progcolor,CVE-2007-1819;OSVDB-34317;BID-23239;URL-http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=497
windows/browser/hyleos_chemviewx_activex,CVE-2010-0679;OSVDB-62276;URL-http://www.security-assessment.com/files/advisories/2010-02-11_ChemviewX_Activex.pdf;EDB-11422
windows/browser/ibm_spss_c1sizer,CVE-2012-5946;OSVDB-92845;BID-59559;URL-http://www-01.ibm.com/support/docview.wss?uid=swg21635476;ZDI-13-100
windows/browser/ibm_tivoli_pme_activex_bof,CVE-2012-0198;OSVDB-79735;BID-52252;ZDI-12-040
windows/browser/ibmegath_getxmlvalue,CVE-2009-0215;OSVDB-52958;BID-34228
windows/browser/ibmlotusdomino_dwa_uploadmodule,CVE-2007-4474;OSVDB-40954;BID-26972;EDB-4820
